C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_49_987.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_49_987.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_49_987.jpg, 0, 0, 0, 7.82174E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_088.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_088.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_088.jpg, 0, 0, 0, 7.954866E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_200.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_200.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_200.jpg, 0, 0, 0, 7.891317E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_302.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_302.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_302.jpg, 0, 0, 0, 8.043969E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_403.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_403.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_403.jpg, 0, 0, 0, 7.842027E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_507.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_507.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_507.jpg, 0, 0, 0, 7.848466E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_612.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_612.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_612.jpg, 0, 0, 0, 8.189568E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_716.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_716.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_716.jpg, 0, 0, 0, 7.882105E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_817.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_817.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_817.jpg, 0, 0, 0, 7.824162E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_50_935.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_50_935.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_50_935.jpg, 0, 0, 0, 7.758186E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_036.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_036.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_036.jpg, 0, 0, 0, 7.978624E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_148.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_148.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_148.jpg, 0, 0, 0, 7.781546E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_253.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_253.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_253.jpg, 0, 0, 0, 7.82229E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_370.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_370.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_370.jpg, 0, 0, 0, 7.969102E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_473.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_473.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_473.jpg, 0, 0, 0, 7.839267E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_575.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_575.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_575.jpg, 0, 0, 0, 7.883579E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_689.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_689.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_689.jpg, 0, 0, 0, 7.786514E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_798.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_798.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_798.jpg, 0, 0, 0, 8.043848E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_898.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_898.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_898.jpg, 0, 0, 0, 7.812677E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_51_998.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_51_998.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_51_998.jpg, 0, 0, 0, 7.817706E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_52_116.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_52_116.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_52_116.jpg, 0, 0, 0, 7.818557E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_52_218.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_52_218.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_52_218.jpg, 0, 0, 0, 7.841593E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_46_52_338.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_46_52_338.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_46_52_338.jpg, 0, 0, 0, 7.806657E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_096.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_096.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_096.jpg, 0, 0, 0, 7.778267E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_198.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_198.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_198.jpg, 0, 0, 0, 7.815239E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_306.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_306.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_306.jpg, 0, 0, 0, 7.909465E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_408.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_408.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_408.jpg, 0, 0, 0, 7.771618E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_512.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_512.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_512.jpg, 0, 0, 0, 7.840271E-05
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_626.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_626.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_626.jpg, 0, 0.3376659, 0, 0.2963885
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_729.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_729.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_729.jpg, -0.0479643, 0.6532601, 0, 0.9186814
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_831.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_831.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_831.jpg, -0.3506391, 0.955935, 0, 1.864725
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_15_938.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_15_938.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_15_938.jpg, -0.03071999, 1, 0, 3.052243
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_16_044.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_16_044.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_16_044.jpg, 0, 1, 0, 4.224044
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_16_145.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_16_145.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_16_145.jpg, -0.3037629, 1, 0, 5.602378
C:\Users\salih\OneDrive\Desktop\Data\IMG\center_2023_12_27_17_47_16_250.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\left_2023_12_27_17_47_16_250.jpg, C:\Users\salih\OneDrive\Desktop\Data\IMG\right_2023_12_27_17_47_16_250.jpg, -0.3002157, 1, 0, 6.730831
